,Decoding Accuracy
2470,0.4598870056497175
2471,0.4915254237288136
2472,0.45112994350282487
2473,0.4426553672316384
2474,0.48615819209039546
2475,0.5508474576271186
2476,0.4963276836158192
2477,0.4830508474576271
2478,0.49971751412429377
2479,0.5129943502824859
2480,0.5155367231638418
2481,0.4172316384180791
2482,0.5011299435028248
2483,0.43898305084745765
2484,0.5635593220338984
2485,0.4903954802259887
2486,0.55
2487,0.4768361581920904
2488,0.5053672316384181
2489,0.4830508474576271
2490,0.47627118644067795
2491,0.5409604519774012
2492,0.49265536723163844
2493,0.469774011299435
2494,0.4709039548022599
2495,0.4322033898305085
2496,0.49887005649717514
2497,0.4774011299435028
2498,0.5347457627118644
2499,0.6180790960451977
2500,0.5522598870056498
2501,0.5491525423728814
2502,0.4562146892655367
2503,0.5254237288135594
2504,0.4194915254237288
2505,0.5316384180790961
2506,0.5098870056497176
2507,0.45451977401129945
2508,0.4884180790960452
2509,0.4966101694915254
2510,0.4943502824858757
2511,0.42033898305084744
2512,0.5036723163841808
2513,0.4971751412429379
2514,0.5353107344632768
2515,0.4641242937853107
2516,0.5132768361581921
2517,0.5200564971751412
2518,0.5463276836158192
2519,0.46864406779661016
2520,0.5245762711864407
2521,0.47909604519774013
2522,0.44463276836158194
2523,0.4943502824858757
2524,0.46214689265536724
2525,0.47401129943502823
2526,0.4692090395480226
2527,0.584180790960452
2528,0.4844632768361582
2529,0.43192090395480226
2530,0.43898305084745765
2531,0.49491525423728816
2532,0.4612994350282486
2533,0.47146892655367234
2534,0.45847457627118643
2535,0.4457627118644068
2536,0.47627118644067795
2537,0.5084745762711864
2538,0.4279661016949153
2539,0.5290960451977401
2540,0.45649717514124294
2541,0.594632768361582
2542,0.4536723163841808
2543,0.4728813559322034
2544,0.4581920903954802
2545,0.6031073446327684
2546,0.49548022598870056
2547,0.4824858757062147
2548,0.5406779661016949
2549,0.5765536723163842
2550,0.5245762711864407
2551,0.5344632768361582
2552,0.5073446327683616
2553,0.5672316384180791
2554,0.4635593220338983
2555,0.5245762711864407
2556,0.45451977401129945
2557,0.46497175141242936
2558,0.514406779661017
2559,0.4943502824858757
2560,0.4288135593220339
2561,0.5646892655367232
2562,0.507909604519774
2563,0.4957627118644068
2564,0.5194915254237288
2565,0.4765536723163842
2566,0.5440677966101695
2567,0.5036723163841808
2568,0.42627118644067796
2569,0.488135593220339
2570,0.4909604519774011
2571,0.4604519774011299
2572,0.49915254237288137
2573,0.4858757062146893
2574,0.5403954802259887
2575,0.534180790960452
2576,0.5370056497175141
2577,0.5813559322033899
2578,0.48954802259887004
2579,0.4830508474576271
2580,0.4844632768361582
2581,0.5477401129943503
2582,0.44661016949152543
2583,0.4940677966101695
2584,0.4692090395480226
2585,0.5338983050847458
2586,0.5053672316384181
2587,0.4443502824858757
2588,0.502542372881356
2589,0.4610169491525424
2590,0.47005649717514125
2591,0.5305084745762711
2592,0.36468926553672315
2593,0.5056497175141242
2594,0.5194915254237288
2595,0.4717514124293785
2596,0.511864406779661
2597,0.492090395480226
2598,0.49689265536723165
2599,0.4864406779661017
2600,0.46440677966101696
2601,0.56045197740113
2602,0.44180790960451977
2603,0.44096045197740114
2604,0.4850282485875706
2605,0.48700564971751414
2606,0.4635593220338983
2607,0.43757062146892656
2608,0.5081920903954802
2609,0.47796610169491527
2610,0.5175141242937853
2611,0.4505649717514124
2612,0.5838983050847457
2613,0.5149717514124293
2614,0.42203389830508475
2615,0.561864406779661
2616,0.49519774011299433
2617,0.5141242937853108
2618,0.43248587570621466
2619,0.4940677966101695
2620,0.5274011299435029
2621,0.4980225988700565
2622,0.546045197740113
2623,0.48898305084745763
2624,0.5418079096045197
2625,0.4768361581920904
2626,0.47344632768361583
2627,0.514406779661017
2628,0.5505649717514124
2629,0.5364406779661017
2630,0.5132768361581921
2631,0.45084745762711864
2632,0.5101694915254237
2633,0.5446327683615819
2634,0.546045197740113
2635,0.47005649717514125
2636,0.5415254237288135
2637,0.5149717514124293
2638,0.514406779661017
2639,0.5200564971751412
2640,0.55
2641,0.4887005649717514
2642,0.5302259887005649
2643,0.5364406779661017
2644,0.5505649717514124
2645,0.5059322033898305
2646,0.5327683615819209
2647,0.48757062146892655
2648,0.5257062146892655
2649,0.43248587570621466
2650,0.5251412429378531
2651,0.4915254237288136
2652,0.5361581920903955
2653,0.5081920903954802
2654,0.39717514124293785
2655,0.5005649717514125
2656,0.5271186440677966
2657,0.4887005649717514
2658,0.45677966101694917
2659,0.5598870056497175
2660,0.4822033898305085
2661,0.5087570621468926
2662,0.4957627118644068
2663,0.492090395480226
2664,0.580225988700565
2665,0.5423728813559322
2666,0.5607344632768362
2667,0.4491525423728814
2668,0.5189265536723164
2669,0.44096045197740114
2670,0.4655367231638418
2671,0.5644067796610169
2672,0.5282485875706214
2673,0.6090395480225989
2674,0.45734463276836157
2675,0.5884180790960452
2676,0.48333333333333334
2677,0.4689265536723164
2678,0.46836158192090394
2679,0.4745762711864407
2680,0.5720338983050848
2681,0.4274011299435028
2682,0.5392655367231638
2683,0.4774011299435028
2684,0.5519774011299435
2685,0.4053672316384181
2686,0.5587570621468927
2687,0.5175141242937853
2688,0.5827683615819209
2689,0.49491525423728816
2690,0.3638418079096045
2691,0.5548022598870056
2692,0.4076271186440678
2693,0.4844632768361582
2694,0.44689265536723166
2695,0.45310734463276836
2696,0.5491525423728814
2697,0.5081920903954802
2698,0.39661016949152544
2699,0.5454802259887006
2700,0.4903954802259887
2701,0.5290960451977401
2702,0.4810734463276836
2703,0.43389830508474575
2704,0.4387005649717514
2705,0.4559322033898305
2706,0.496045197740113
2707,0.5480225988700564
2708,0.5146892655367231
2709,0.44717514124293783
2710,0.48898305084745763
2711,0.48389830508474574
2712,0.4598870056497175
2713,0.5370056497175141
2714,0.46779661016949153
2715,0.5050847457627119
2716,0.480225988700565
2717,0.5127118644067796
2718,0.5449152542372881
2719,0.45112994350282487
2720,0.561864406779661
2721,0.45875706214689266
2722,0.39661016949152544
2723,0.4440677966101695
2724,0.4807909604519774
2725,0.44463276836158194
2726,0.47796610169491527
2727,0.49322033898305084
2728,0.4751412429378531
2729,0.49350282485875707
2730,0.580225988700565
2731,0.5285310734463277
2732,0.5048022598870057
2733,0.48898305084745763
2734,0.49322033898305084
2735,0.5612994350282486
2736,0.496045197740113
2737,0.4824858757062147
2738,0.45
2739,0.49350282485875707
2740,0.5084745762711864
2741,0.5048022598870057
2742,0.5135593220338983
2743,0.492090395480226
2744,0.56045197740113
2745,0.4788135593220339
2746,0.45282485875706213
2747,0.538135593220339
2748,0.45734463276836157
2749,0.4641242937853107
2750,0.5056497175141242
2751,0.49322033898305084
2752,0.44463276836158194
2753,0.5115819209039548
2754,0.48418079096045197
2755,0.5248587570621469
2756,0.42570621468926556
2757,0.488135593220339
2758,0.48333333333333334
2759,0.45847457627118643
2760,0.4556497175141243
2761,0.557909604519774
2762,0.4610169491525424
2763,0.5073446327683616
2764,0.4689265536723164
2765,0.5031073446327684
2766,0.481638418079096
2767,0.5336158192090396
2768,0.45112994350282487
2769,0.49915254237288137
2770,0.5242937853107345
2771,0.46779661016949153
2772,0.5711864406779661
2773,0.5864406779661017
2774,0.55
2775,0.5590395480225989
2776,0.45451977401129945
2777,0.4581920903954802
2778,0.5327683615819209
2779,0.559322033898305
2780,0.4274011299435028
2781,0.5454802259887006
2782,0.44124293785310736
2783,0.4398305084745763
2784,0.4923728813559322
2785,0.4966101694915254
2786,0.5494350282485876
2787,0.5310734463276836
2788,0.5112994350282486
2789,0.5364406779661017
2790,0.5059322033898305
2791,0.4864406779661017
2792,0.5186440677966102
2793,0.5175141242937853
2794,0.45028248587570624
2795,0.4556497175141243
2796,0.4731638418079096
2797,0.44124293785310736
2798,0.403954802259887
2799,0.47711864406779664
2800,0.469774011299435
2801,0.4929378531073446
2802,0.561864406779661
2803,0.4110169491525424
2804,0.48615819209039546
2805,0.4661016949152542
2806,0.4943502824858757
2807,0.4850282485875706
2808,0.5573446327683615
2809,0.4638418079096045
2810,0.5146892655367231
2811,0.4963276836158192
2812,0.48757062146892655
2813,0.502542372881356
2814,0.5415254237288135
2815,0.3906779661016949
2816,0.47627118644067795
2817,0.48135593220338985
2818,0.55
2819,0.4635593220338983
2820,0.5138418079096045
2821,0.4937853107344633
2822,0.5553672316384181
2823,0.4872881355932203
2824,0.5966101694915255
2825,0.4646892655367232
2826,0.4542372881355932
2827,0.4940677966101695
2828,0.4505649717514124
2829,0.4745762711864407
2830,0.5471751412429379
2831,0.47994350282485876
2832,0.5635593220338984
2833,0.6067796610169491
2834,0.5353107344632768
2835,0.4612994350282486
2836,0.511864406779661
2837,0.4872881355932203
2838,0.5333333333333333
2839,0.5867231638418079
2840,0.45451977401129945
2841,0.4994350282485876
2842,0.46581920903954804
2843,0.5121468926553673
2844,0.4596045197740113
2845,0.542090395480226
2846,0.4878531073446328
2847,0.5031073446327684
2848,0.461864406779661
2849,0.492090395480226
2850,0.5686440677966101
2851,0.47853107344632767
2852,0.5350282485875706
2853,0.5098870056497176
2854,0.4853107344632768
2855,0.5336158192090396
2856,0.5169491525423728
2857,0.5403954802259887
2858,0.4867231638418079
2859,0.5454802259887006
2860,0.4731638418079096
2861,0.5533898305084746
2862,0.5706214689265536
2863,0.5064971751412429
2864,0.44152542372881354
2865,0.47966101694915253
2866,0.4847457627118644
2867,0.4901129943502825
2868,0.43898305084745765
2869,0.4152542372881356
2870,0.4985875706214689
2871,0.5327683615819209
2872,0.576271186440678
2873,0.5435028248587571
2874,0.4598870056497175
2875,0.5446327683615819
2876,0.49350282485875707
2877,0.5429378531073447
2878,0.514406779661017
2879,0.4807909604519774
2880,0.5771186440677966
2881,0.5697740112994351
2882,0.5353107344632768
2883,0.5384180790960452
2884,0.503954802259887
2885,0.48389830508474574
2886,0.6237288135593221
2887,0.46779661016949153
2888,0.45847457627118643
2889,0.5415254237288135
2890,0.40875706214689267
2891,0.45932203389830506
2892,0.53954802259887
2893,0.5228813559322034
2894,0.5403954802259887
2895,0.4980225988700565
2896,0.5129943502824859
2897,0.5276836158192091
2898,0.46638418079096045
2899,0.5248587570621469
2900,0.48926553672316386
2901,0.4652542372881356
2902,0.5463276836158192
2903,0.5666666666666667
2904,0.5296610169491526
2905,0.5790960451977402
2906,0.5211864406779662
2907,0.39943502824858756
2908,0.48361581920903957
2909,0.45875706214689266
2910,0.4327683615819209
2911,0.4423728813559322
2912,0.5265536723163842
2913,0.49350282485875707
2914,0.4669491525423729
2915,0.5819209039548022
2916,0.5240112994350282
2917,0.5353107344632768
2918,0.5491525423728814
2919,0.596045197740113
2920,0.4536723163841808
2921,0.47231638418079097
2922,0.4423728813559322
2923,0.5333333333333333
2924,0.5370056497175141
2925,0.4694915254237288
2926,0.5031073446327684
2927,0.5070621468926554
2928,0.492090395480226
2929,0.43531073446327684
2930,0.47344632768361583
2931,0.5590395480225989
2932,0.5426553672316384
2933,0.4632768361581921
2934,0.5008474576271187
2935,0.5703389830508474
2936,0.4887005649717514
2937,0.4251412429378531
2938,0.44152542372881354
2939,0.5022598870056497
2940,0.4980225988700565
2941,0.49745762711864405
2942,0.4923728813559322
2943,0.46638418079096045
2944,0.5375706214689265
2945,0.4810734463276836
2946,0.632768361581921
2947,0.4615819209039548
2948,0.4378531073446328
2949,0.43728813559322033
2950,0.4172316384180791
2951,0.41129943502824856
2952,0.5101694915254237
2953,0.5443502824858757
2954,0.5370056497175141
2955,0.4505649717514124
2956,0.5663841807909604
2957,0.5548022598870056
2958,0.603954802259887
2959,0.5279661016949152
2960,0.49265536723163844
2961,0.5477401129943503
2962,0.48757062146892655
2963,0.5076271186440678
2964,0.5016949152542373
2965,0.5033898305084745
2966,0.5288135593220339
2967,0.5056497175141242
2968,0.5217514124293785
2969,0.4454802259887006
2970,0.5677966101694916
2971,0.5064971751412429
2972,0.5019774011299435
2973,0.4850282485875706
2974,0.4966101694915254
2975,0.4542372881355932
2976,0.4745762711864407
2977,0.4271186440677966
2978,0.535593220338983
2979,0.48559322033898306
2980,0.41214689265536725
2981,0.43757062146892656
2982,0.5053672316384181
2983,0.4937853107344633
2984,0.44096045197740114
2985,0.5062146892655367
2986,0.4711864406779661
2987,0.603954802259887
2988,0.5129943502824859
2989,0.4398305084745763
2990,0.4011299435028249
2991,0.5655367231638418
2992,0.4429378531073446
2993,0.5307909604519774
2994,0.5810734463276837
2995,0.507909604519774
2996,0.4884180790960452
2997,0.46271186440677964
2998,0.5152542372881356
2999,0.48757062146892655
3000,0.5968926553672317
3001,0.488135593220339
3002,0.4768361581920904
3003,0.5889830508474576
3004,0.45084745762711864
3005,0.45649717514124294
3006,0.5115819209039548
3007,0.5259887005649717
3008,0.5669491525423729
3009,0.45875706214689266
3010,0.5937853107344633
3011,0.5138418079096045
3012,0.47203389830508474
3013,0.542090395480226
3014,0.48559322033898306
3015,0.5435028248587571
3016,0.5435028248587571
3017,0.4774011299435028
3018,0.4516949152542373
3019,0.5234463276836158
3020,0.48333333333333334
3021,0.5740112994350283
3022,0.488135593220339
3023,0.5056497175141242
3024,0.4514124293785311
3025,0.4751412429378531
3026,0.4514124293785311
3027,0.5257062146892655
3028,0.47005649717514125
3029,0.46836158192090394
3030,0.5002824858757062
3031,0.5446327683615819
3032,0.42768361581920905
3033,0.4940677966101695
3034,0.3610169491525424
3035,0.5279661016949152
3036,0.5358757062146893
3037,0.45451977401129945
3038,0.4596045197740113
3039,0.503954802259887
3040,0.5596045197740113
3041,0.5175141242937853
3042,0.503954802259887
3043,0.5358757062146893
3044,0.4454802259887006
3045,0.48898305084745763
3046,0.4754237288135593
3047,0.5731638418079096
3048,0.5305084745762711
3049,0.49180790960451976
3050,0.5559322033898305
3051,0.5632768361581921
3052,0.5129943502824859
3053,0.44322033898305085
3054,0.47994350282485876
3055,0.5525423728813559
3056,0.5686440677966101
3057,0.446045197740113
3058,0.4909604519774011
3059,0.4370056497175141
3060,0.5028248587570622
3061,0.5302259887005649
3062,0.5581920903954802
3063,0.5214689265536723
3064,0.4844632768361582
3065,0.5872881355932204
3066,0.4867231638418079
3067,0.45254237288135596
3068,0.503954802259887
3069,0.4827683615819209
3070,0.5022598870056497
3071,0.480225988700565
3072,0.49915254237288137
3073,0.5064971751412429
3074,0.5149717514124293
3075,0.5302259887005649
3076,0.4830508474576271
3077,0.5042372881355932
3078,0.5528248587570621
3079,0.47796610169491527
3080,0.5429378531073447
3081,0.5194915254237288
3082,0.49350282485875707
3083,0.49745762711864405
3084,0.4638418079096045
3085,0.5177966101694915
3086,0.5313559322033898
3087,0.45254237288135596
3088,0.5466101694915254
3089,0.501412429378531
3090,0.5528248587570621
3091,0.5423728813559322
3092,0.5782485875706215
3093,0.5211864406779662
3094,0.4971751412429379
3095,0.5658192090395481
3096,0.556497175141243
3097,0.501412429378531
3098,0.49915254237288137
3099,0.5350282485875706
3100,0.5463276836158192
3101,0.45677966101694917
3102,0.5305084745762711
3103,0.4709039548022599
3104,0.5576271186440678
3105,0.47146892655367234
3106,0.47231638418079097
3107,0.5146892655367231
3108,0.45254237288135596
3109,0.5706214689265536
3110,0.4810734463276836
3111,0.47711864406779664
3112,0.5468926553672316
3113,0.5483050847457627
3114,0.5098870056497176
3115,0.5206214689265537
3116,0.45254237288135596
3117,0.48333333333333334
3118,0.5466101694915254
3119,0.5494350282485876
3120,0.6050847457627119
3121,0.43192090395480226
3122,0.5279661016949152
3123,0.5844632768361582
3124,0.4440677966101695
3125,0.553954802259887
3126,0.4274011299435028
3127,0.44745762711864406
3128,0.5138418079096045
3129,0.46073446327683615
3130,0.47994350282485876
3131,0.423728813559322
3132,0.5200564971751412
3133,0.4672316384180791
3134,0.4754237288135593
3135,0.5596045197740113
3136,0.47146892655367234
3137,0.43898305084745765
3138,0.5511299435028248
3139,0.5632768361581921
3140,0.4166666666666667
3141,0.5081920903954802
3142,0.5686440677966101
3143,0.4189265536723164
3144,0.5031073446327684
3145,0.5392655367231638
3146,0.403954802259887
3147,0.5884180790960452
3148,0.4994350282485876
3149,0.4155367231638418
3150,0.4180790960451977
3151,0.5435028248587571
3152,0.5282485875706214
3153,0.4903954802259887
3154,0.5096045197740113
3155,0.4406779661016949
3156,0.515819209039548
3157,0.4731638418079096
3158,0.4827683615819209
3159,0.5175141242937853
3160,0.4850282485875706
3161,0.4867231638418079
3162,0.4336158192090395
3163,0.4505649717514124
3164,0.5440677966101695
3165,0.519774011299435
3166,0.5251412429378531
3167,0.46214689265536724
3168,0.47146892655367234
3169,0.4370056497175141
3170,0.5180790960451978
3171,0.4330508474576271
3172,0.4909604519774011
3173,0.6257062146892656
3174,0.39717514124293785
3175,0.4887005649717514
3176,0.4957627118644068
3177,0.5107344632768361
3178,0.45254237288135596
3179,0.5203389830508475
3180,0.4768361581920904
3181,0.457909604519774
3182,0.4754237288135593
3183,0.5423728813559322
3184,0.4581920903954802
3185,0.4872881355932203
3186,0.536723163841808
3187,0.41497175141242937
3188,0.5423728813559322
3189,0.5361581920903955
3190,0.5022598870056497
3191,0.4725988700564972
3192,0.4485875706214689
3193,0.43333333333333335
3194,0.42627118644067796
3195,0.5336158192090396
3196,0.5166666666666667
3197,0.4872881355932203
3198,0.4788135593220339
3199,0.5364406779661017
3200,0.4759887005649718
3201,0.4454802259887006
3202,0.5135593220338983
3203,0.5220338983050847
3204,0.4985875706214689
3205,0.47005649717514125
3206,0.5514124293785311
3207,0.6033898305084746
3208,0.43615819209039547
3209,0.4858757062146893
3210,0.46242937853107347
3211,0.5008474576271187
3212,0.5036723163841808
3213,0.5234463276836158
3214,0.49745762711864405
3215,0.5022598870056497
3216,0.5771186440677966
3217,0.5045197740112994
3218,0.48418079096045197
3219,0.47966101694915253
3220,0.5372881355932203
3221,0.41779661016949154
3222,0.5641242937853107
3223,0.40084745762711865
3224,0.46214689265536724
3225,0.46242937853107347
3226,0.4903954802259887
3227,0.4166666666666667
3228,0.4943502824858757
3229,0.45
3230,0.49548022598870056
3231,0.48898305084745763
3232,0.4940677966101695
3233,0.47344632768361583
3234,0.4610169491525424
3235,0.45
3236,0.492090395480226
3237,0.46836158192090394
3238,0.5045197740112994
3239,0.46864406779661016
3240,0.4556497175141243
3241,0.5141242937853108
3242,0.5562146892655367
3243,0.49322033898305084
3244,0.5059322033898305
3245,0.5265536723163842
3246,0.4703389830508475
3247,0.4745762711864407
3248,0.5242937853107345
3249,0.5923728813559322
3250,0.4426553672316384
3251,0.5127118644067796
3252,0.45649717514124294
3253,0.492090395480226
3254,0.44124293785310736
3255,0.4635593220338983
3256,0.5307909604519774
3257,0.5008474576271187
3258,0.4556497175141243
3259,0.5073446327683616
3260,0.4672316384180791
3261,0.46836158192090394
3262,0.5220338983050847
3263,0.46440677966101696
3264,0.42203389830508475
3265,0.46497175141242936
3266,0.4703389830508475
3267,0.4581920903954802
3268,0.5768361581920904
3269,0.5361581920903955
3270,0.5093220338983051
3271,0.546045197740113
3272,0.5644067796610169
3273,0.496045197740113
3274,0.5536723163841808
3275,0.4807909604519774
3276,0.39152542372881355
3277,0.5262711864406779
3278,0.44378531073446326
3279,0.47146892655367234
3280,0.5302259887005649
3281,0.5056497175141242
3282,0.5121468926553673
3283,0.5189265536723164
3284,0.49689265536723165
3285,0.488135593220339
3286,0.4632768361581921
3287,0.6610169491525424
3288,0.4692090395480226
3289,0.5096045197740113
3290,0.5635593220338984
3291,0.5415254237288135
3292,0.5432203389830509
3293,0.47824858757062144
3294,0.5149717514124293
3295,0.5449152542372881
3296,0.5259887005649717
3297,0.49322033898305084
3298,0.4793785310734463
3299,0.4754237288135593
3300,0.5104519774011299
3301,0.469774011299435
3302,0.5192090395480226
3303,0.5457627118644067
3304,0.5471751412429379
3305,0.4279661016949153
3306,0.4788135593220339
3307,0.507909604519774
3308,0.4709039548022599
3309,0.5375706214689265
3310,0.47627118644067795
3311,0.4596045197740113
3312,0.5296610169491526
3313,0.5211864406779662
3314,0.6090395480225989
3315,0.5488700564971751
3316,0.5387005649717514
3317,0.536723163841808
3318,0.5059322033898305
3319,0.4505649717514124
3320,0.4709039548022599
3321,0.5392655367231638
3322,0.46440677966101696
3323,0.5214689265536723
3324,0.5146892655367231
3325,0.518361581920904
3326,0.49915254237288137
3327,0.5225988700564972
3328,0.5316384180790961
3329,0.5573446327683615
3330,0.5175141242937853
3331,0.5259887005649717
3332,0.5522598870056498
3333,0.492090395480226
3334,0.5675141242937853
3335,0.4536723163841808
3336,0.5734463276836158
3337,0.4759887005649718
3338,0.4025423728813559
3339,0.40932203389830507
3340,0.5098870056497176
3341,0.5338983050847458
3342,0.5276836158192091
3343,0.45677966101694917
3344,0.5412429378531074
3345,0.48757062146892655
3346,0.5141242937853108
3347,0.4293785310734463
3348,0.47796610169491527
3349,0.5463276836158192
3350,0.4553672316384181
3351,0.4689265536723164
3352,0.48615819209039546
3353,0.5446327683615819
3354,0.5401129943502825
3355,0.5435028248587571
3356,0.43389830508474575
3357,0.4711864406779661
3358,0.4937853107344633
3359,0.5327683615819209
3360,0.45706214689265534
3361,0.6305084745762712
3362,0.5497175141242938
3363,0.47909604519774013
3364,0.5649717514124294
3365,0.5511299435028248
3366,0.4901129943502825
3367,0.5101694915254237
3368,0.522316384180791
3369,0.42259887005649716
3370,0.457909604519774
3371,0.4957627118644068
3372,0.5056497175141242
3373,0.5271186440677966
3374,0.4615819209039548
3375,0.515819209039548
3376,0.4248587570621469
3377,0.47966101694915253
3378,0.5525423728813559
3379,0.4725988700564972
3380,0.5101694915254237
3381,0.4562146892655367
3382,0.4748587570621469
3383,0.5062146892655367
3384,0.4398305084745763
3385,0.5259887005649717
3386,0.5912429378531073
3387,0.496045197740113
3388,0.5033898305084745
3389,0.45734463276836157
3390,0.46242937853107347
3391,0.5406779661016949
3392,0.46299435028248587
3393,0.4824858757062147
3394,0.4728813559322034
3395,0.4661016949152542
3396,0.4590395480225989
3397,0.5048022598870057
3398,0.48333333333333334
3399,0.4491525423728814
3400,0.4971751412429379
3401,0.5514124293785311
3402,0.5720338983050848
3403,0.4194915254237288
3404,0.5240112994350282
3405,0.4703389830508475
3406,0.41468926553672314
3407,0.5596045197740113
3408,0.48361581920903957
3409,0.44661016949152543
3410,0.3629943502824859
3411,0.442090395480226
3412,0.5011299435028248
3413,0.5002824858757062
3414,0.47372881355932206
3415,0.48389830508474574
3416,0.42401129943502824
3417,0.43898305084745765
3418,0.5822033898305085
3419,0.5463276836158192
3420,0.4884180790960452
3421,0.488135593220339
3422,0.39378531073446327
3423,0.4231638418079096
3424,0.49689265536723165
3425,0.5683615819209039
3426,0.561864406779661
3427,0.4878531073446328
3428,0.4610169491525424
3429,0.5429378531073447
3430,0.49887005649717514
3431,0.5101694915254237
3432,0.5590395480225989
3433,0.4612994350282486
3434,0.5748587570621468
3435,0.5663841807909604
3436,0.5398305084745763
3437,0.5028248587570622
3438,0.557909604519774
3439,0.49350282485875707
3440,0.5070621468926554
3441,0.5059322033898305
3442,0.5644067796610169
3443,0.5064971751412429
3444,0.5330508474576271
3445,0.49548022598870056
3446,0.5867231638418079
3447,0.4759887005649718
3448,0.5449152542372881
3449,0.43531073446327684
3450,0.42994350282485877
3451,0.5361581920903955
3452,0.5254237288135594
3453,0.5757062146892655
3454,0.538135593220339
3455,0.47909604519774013
3456,0.4514124293785311
3457,0.5228813559322034
3458,0.496045197740113
3459,0.42344632768361584
3460,0.46581920903954804
3461,0.45028248587570624
3462,0.39915254237288134
3463,0.5209039548022599
3464,0.5225988700564972
3465,0.45508474576271185
3466,0.4844632768361582
3467,0.5254237288135594
3468,0.4830508474576271
3469,0.4872881355932203
3470,0.488135593220339
3471,0.461864406779661
3472,0.5073446327683616
3473,0.4728813559322034
3474,0.5324858757062146
3475,0.523728813559322
3476,0.5305084745762711
3477,0.5245762711864407
3478,0.4909604519774011
3479,0.5274011299435029
3480,0.44717514124293783
3481,0.5141242937853108
3482,0.4971751412429379
3483,0.481638418079096
3484,0.5155367231638418
3485,0.4940677966101695
3486,0.5573446327683615
3487,0.5214689265536723
3488,0.47796610169491527
3489,0.49971751412429377
3490,0.5511299435028248
3491,0.49745762711864405
3492,0.5234463276836158
3493,0.49971751412429377
3494,0.5053672316384181
3495,0.4562146892655367
3496,0.514406779661017
3497,0.5274011299435029
3498,0.49971751412429377
3499,0.5228813559322034
3500,0.5245762711864407
3501,0.5669491525423729
3502,0.5011299435028248
3503,0.503954802259887
3504,0.4807909604519774
3505,0.5505649717514124
3506,0.4966101694915254
3507,0.42824858757062145
3508,0.5146892655367231
3509,0.5161016949152543
3510,0.5138418079096045
3511,0.5683615819209039
3512,0.4661016949152542
3513,0.5155367231638418
3514,0.5711864406779661
3515,0.49745762711864405
3516,0.515819209039548
3517,0.5403954802259887
3518,0.5163841807909605
3519,0.5084745762711864
3520,0.5172316384180791
3521,0.5059322033898305
3522,0.5542372881355933
3523,0.48615819209039546
3524,0.4745762711864407
3525,0.5754237288135593
3526,0.5064971751412429
3527,0.542090395480226
3528,0.4590395480225989
3529,0.5036723163841808
3530,0.42824858757062145
3531,0.4596045197740113
3532,0.5725988700564971
3533,0.5124293785310734
3534,0.5274011299435029
3535,0.49830508474576274
3536,0.580225988700565
3537,0.5403954802259887
3538,0.561864406779661
3539,0.4884180790960452
3540,0.5132768361581921
3541,0.6022598870056497
3542,0.4655367231638418
3543,0.45084745762711864
3544,0.4610169491525424
3545,0.45847457627118643
3546,0.48418079096045197
3547,0.5344632768361582
3548,0.5598870056497175
3549,0.4887005649717514
3550,0.5324858757062146
3551,0.573728813559322
3552,0.5531073446327683
3553,0.5002824858757062
3554,0.47401129943502823
3555,0.501412429378531
3556,0.4655367231638418
3557,0.4850282485875706
3558,0.47994350282485876
3559,0.5361581920903955
3560,0.5279661016949152
3561,0.4392655367231638
3562,0.5053672316384181
3563,0.4387005649717514
3564,0.48050847457627116
3565,0.47231638418079097
3566,0.48954802259887004
3567,0.5262711864406779
3568,0.4853107344632768
3569,0.5316384180790961
3570,0.5087570621468926
3571,0.5276836158192091
3572,0.5644067796610169
3573,0.5045197740112994
3574,0.4666666666666667
3575,0.518361581920904
3576,0.48926553672316386
3577,0.598587570621469
3578,0.4822033898305085
3579,0.4675141242937853
3580,0.542090395480226
3581,0.5785310734463277
3582,0.4480225988700565
3583,0.5161016949152543
3584,0.4426553672316384
3585,0.4666666666666667
3586,0.559322033898305
3587,0.5194915254237288
3588,0.5121468926553673
3589,0.4378531073446328
3590,0.48192090395480225
3591,0.5621468926553672
3592,0.4994350282485876
3593,0.4610169491525424
3594,0.507909604519774
3595,0.5336158192090396
3596,0.48926553672316386
3597,0.4497175141242938
3598,0.46073446327683615
3599,0.48954802259887004
3600,0.5307909604519774
3601,0.5115819209039548
3602,0.5483050847457627
3603,0.561864406779661
3604,0.5129943502824859
3605,0.5016949152542373
3606,0.4562146892655367
3607,0.5446327683615819
3608,0.3980225988700565
3609,0.5161016949152543
3610,0.47429378531073446
3611,0.47768361581920904
3612,0.5262711864406779
3613,0.49180790960451976
3614,0.4285310734463277
3615,0.48983050847457626
3616,0.4610169491525424
3617,0.49124293785310735
3618,0.47429378531073446
3619,0.5042372881355932
3620,0.5138418079096045
3621,0.5898305084745763
3622,0.4231638418079096
3623,0.4576271186440678
3624,0.44887005649717515
3625,0.45225988700564973
3626,0.5036723163841808
3627,0.47231638418079097
3628,0.5542372881355933
3629,0.4562146892655367
3630,0.5062146892655367
3631,0.5268361581920904
3632,0.4994350282485876
3633,0.5042372881355932
3634,0.5384180790960452
3635,0.5124293785310734
3636,0.44463276836158194
3637,0.5101694915254237
3638,0.5466101694915254
3639,0.42344632768361584
3640,0.5330508474576271
3641,0.5957627118644068
3642,0.5635593220338984
3643,0.4745762711864407
3644,0.501412429378531
3645,0.5508474576271186
3646,0.5440677966101695
