term,horse,bear,cat,dog,cow,leg,arm,hand,foot,eye,apartment,igloo,barn,house,church,door,closet,chimney,window,arch,shirt,pants,skirt,coat,dress,chair,dresser,bed,table,desk,ant,butterfly,fly,bee,beetle,knife,bottle,glass,spoon,cup,telephone,key,watch,refrigerator,bell,screwdriver,chisel,pliers,saw,hammer,tomato,celery,corn,carrot,lettuce,bicycle,car,train,truck,airplane
shirt,0.01951285637970601,0.021357648612537083,-0.009255887457449763,0.07919785765455889,-0.01950027919486283,0.0008976403314188142,-0.015478902420706125,0.11531132055044649,0.06218487182384794,0.06491306477915038,0.02520192354658854,-0.136486882033923,0.06881243548277335,0.04089080285111331,0.006760855932822808,0.05796798236720338,0.1393257221965495,-0.09267220832443084,0.1099718504286819,-0.12504281538548145,0.0,0.1722996238551574,-0.016770424473020906,0.013090769366525978,0.08942681872898972,0.08955992275139035,-0.029935392261174115,0.08184622977974895,0.14540648288218383,0.11060729615822087,-0.14376521892543537,-0.059592236668038825,-0.036752695224860146,-0.09579395463397522,-0.053680371575248687,0.08922100214735848,0.13488769235380385,0.004036672353183363,-0.04342849764480523,0.026168813548135023,0.05949701592125951,0.03817700250088009,0.04654885421794758,0.004026044624141259,0.015396038619598637,-0.049693982810532264,-0.08294705047708047,0.0007923725081004362,0.10732711402271955,-0.0814955972579357,0.09400313126985696,0.06247255714133364,0.03888836209077416,0.04770311865981834,0.11197843607304195,0.09846468420181936,0.08031895265382491,-0.014744897019271473,0.05954402362216368,0.017120428860323028
pants,0.05250251347906165,-0.047352337970553215,0.0325966304255729,0.023052741145363403,-0.026090883440552604,0.06062957934397825,-0.0406222307609283,0.08556908759436468,0.07093906143720127,0.027608392265237286,0.017342077926673083,-0.10433963831498227,0.10887383103751652,0.0031704581605496163,-0.010913135590170403,0.08553999025581122,0.18865884687397302,-0.026322074868829717,0.08101684789151645,-0.14985863675635452,0.1722996238551574,0.0,0.1317334505150458,0.03624439282688535,0.15092847750446126,0.10740993339843022,0.03559094676582189,0.09139713964330151,0.08044804827801333,0.07101465615503949,-0.11513735703816895,-0.036589572120129935,0.0316248432316765,-0.0655412570209016,0.014025748764297324,0.06692195258743197,0.09238469188267096,0.038329028457142394,-0.037039076494990913,-0.006547413867212984,0.0030077960110101096,-0.06234714959259868,-0.019021593094417366,0.013081280248146226,-0.017028467182143847,-0.012255315865182317,-0.003537475721796718,0.04457166427555015,0.06191558279446224,-0.07538986939851648,0.06344957560435004,0.06776132777570507,0.07389614393126645,0.006750190129223774,0.09893951477536131,0.13821377004671073,0.07621786673829806,0.05310843452510669,0.04407915304633181,0.08298190159720667
skirt,-0.01619362198496621,-0.05692644532083009,-0.015439914788721698,-0.01847820415279737,0.011031487884994806,-0.09922638613550486,-0.07720629007737251,-0.05245307147280209,-0.02087274938411593,0.021988112533887078,-0.02724433715853322,-0.1489145241001522,0.001660431623164385,0.020142573609473746,-0.0719387652251876,-0.047608445147629186,0.04592061089337787,-0.01233118175507883,-0.035811488634769476,-0.14477870580783755,-0.016770424473020906,0.1317334505150458,0.0,0.0013185169026741494,0.15203431447134852,0.04627490390105868,-0.09220846135047327,0.014115610551115043,0.005798041439349463,-0.01950049416591189,-0.1449121651960827,-0.09811848326593826,0.0019155508877102545,-0.12140386032264787,-0.04557199734560585,-0.013199973341236682,0.014841165982852927,-0.02603155947240282,-0.030554225471323943,-0.09885092925034836,-0.0013307952026092723,-0.04011706214798291,-0.02011422465602937,-0.08427918841471331,-0.0029065457362173336,-0.018308977903129353,-0.03028360693521316,-0.027162457479790555,-0.04744752718348701,-0.1226695829318927,0.10969429482674836,0.10522994630987173,0.03661385566391566,0.0744490384826465,0.1590325404975289,-0.027238544641010512,-0.04885644005760182,0.008478958947514575,-0.09277240926240571,-0.04424179583629207
coat,0.06719013701428042,0.05629756012141077,-0.0017368459729418806,0.05515874782266941,-0.025805466637984303,-0.08914881702801272,-0.007980001823387678,0.029244368843543284,-0.013058058668907774,-0.03294620361465314,0.004473018610649734,-0.1486118444352983,0.045753521714498896,0.05208405837557395,0.07302975031606426,-0.01077639031640093,0.09734349736725526,-0.0016052686560716067,0.06550732663283165,-0.06394743180683944,0.013090769366525978,0.03624439282688535,0.0013185169026741494,0.0,0.07704111112945178,0.07390607320797057,0.04915958489810934,-0.01051983010518212,0.03232103763532662,-0.023396319615578448,-0.10920418359928918,-0.01764147141065711,-0.00048125822760128334,-0.048636292288891006,0.016140336203193023,0.051743503572742905,0.07091612785720994,0.016530554199325975,0.10635583546702418,0.013607147191639524,-0.07523251456529831,-0.06924640512210964,-0.015283007222428382,0.10125481405959064,0.06387165664561492,-0.044070037967391035,-0.016053578302700752,-0.08917447582071573,0.00999132033655159,-0.047580677742297156,0.15662014212897504,0.1391443382137974,0.1477203614962231,0.05408085869415308,0.15799580038978012,-0.004414743253943587,0.025726945038460236,0.020575492427468228,-0.01927266866357623,0.015319542390787436
dress,0.07889990219036233,-0.026463484819968963,0.013204610888414209,0.0460762748666608,0.029564738359417336,-0.05494867233085801,-0.055703981825596355,0.065973794824733,0.02266639845912463,0.034589397894079305,0.045315718802332344,-0.1539990867443446,0.0878955951470248,0.08744041667450184,0.08155914259980962,0.05917216108218892,0.12673896437290003,-0.09079593664359972,0.09759646112123385,-0.1613990621503891,0.08942681872898972,0.15092847750446126,0.15203431447134852,0.07704111112945178,0.0,0.08146065314193918,-0.04011820698039928,0.04757091416988127,0.10126293970995692,0.09017401692468607,-0.05148755294732405,-0.04290382693165892,0.029673634199675475,-0.011781679902354805,-0.06264841144393052,0.026400470955596028,0.13266093301929208,0.06791866523867177,-0.08325525886150945,0.011882090498728765,0.054142775661813525,-0.036368705796848914,0.07991413360778485,-0.036965641891578395,0.00894243739323275,-0.061204877291323005,-0.0994111467330277,-0.0637194391122941,0.052648197427696636,-0.0767008206883365,0.04754500882463299,0.05044475629396998,0.009748638462729803,0.08690878722175871,0.11529570859814148,0.003152720013883198,0.018615763711855415,0.05314176718006164,-0.011805458498230684,-0.008549767775736246
chair,0.029801734449758616,-0.033609047482472246,-0.018570807992409538,0.018986289904033088,-0.02781318446411249,0.06335383242509735,0.08374883581678852,0.19184525507333447,0.0607491523629253,0.03162574532411733,0.0707557415872789,-0.027300174324648076,0.05431552426313582,0.16717488302712788,0.08393038034006087,0.21879202145496926,0.027819245836409157,-0.038571835976180864,0.13609729286161612,0.06316191911672786,0.08955992275139035,0.10740993339843022,0.04627490390105868,0.07390607320797057,0.08146065314193918,0.0,-0.010376991429607768,0.15138650836005338,0.22898753285507525,0.14701212921565865,-0.0938672188903604,-0.04522626300078204,-0.01049260661530374,-0.09598395076574777,-0.09967632227235403,0.0620469624230843,0.07043686356009157,0.12946751706976564,0.048284477921468755,-0.05370901175793186,0.01665782007152662,-0.02668196492198821,0.06934761559794506,0.11170044509568006,-0.11590854863150837,0.03393756230387504,-0.08739645905399432,-0.01656525741518701,-0.03443829299930329,0.04455300662508743,-0.06555312189325614,-0.11479095312226353,-0.04128363663819533,-0.03327409030829234,-0.008087888200442896,0.04691034164687938,0.09174858380392079,0.056905776495957267,-0.0078118055001016595,0.0690180645919091
dresser,-0.052947675875244404,-0.12115803019678804,-0.08444817801989934,-0.14813474385521375,-0.16097873662068296,-0.12286732673493003,-0.07323147029913019,-0.09461681059676022,-0.12121643929606353,-0.060820993027389095,-0.05175857400577401,-0.1782688777992933,-0.05811145308412488,-0.07360352334474204,0.0010016316053047605,-0.09455250955650926,-0.07543787129156676,-0.08823095552280671,0.01474770273142928,-0.09129804308837831,-0.029935392261174115,0.03559094676582189,-0.09220846135047327,0.04915958489810934,-0.04011820698039928,-0.010376991429607768,0.0,-0.09811932363959411,-0.15129088424183318,-0.07018739181002476,-0.10633912837461401,-0.09871852776532081,-0.19668267547842444,-0.08199525664907284,-0.12550218853372302,-0.010289120491321246,-0.04532292718734658,-0.05204972713048511,-0.13293963198771575,-0.20019715346975653,-0.0270365660527407,-0.14487455623541795,-0.13380550965774987,-0.02136496026591861,-0.10617731484425018,-0.08431028470263247,-0.05298919427266224,-0.03681452540021557,-0.07637569159162805,-0.13097849607627354,-0.008368984978437119,-0.04727265116600915,-0.12615402926532088,-0.08357473752714537,0.027384324178947927,-0.09154930970013526,-0.06922164269761899,-0.13151155438973086,-0.10800619624228232,-0.10462139962082229
bed,0.05519353356114001,-0.01152338482534837,0.040221558403777585,0.0672281291903358,0.02380278680598999,0.028874055481570154,-0.043576720871140506,0.015670977891976245,0.07801058377997055,0.00926787800606621,0.09279917572519458,-0.06339904732600657,0.03588125446369733,0.07728443560914286,0.050105531402206305,0.06737033658163372,0.09197231135798889,0.012858389516874208,0.1454219991094242,-0.08171215758759386,0.08184622977974895,0.09139713964330151,0.014115610551115043,-0.01051983010518212,0.04757091416988127,0.15138650836005338,-0.09811932363959411,0.0,0.1119886925391721,0.01847686479973948,-0.001040092310329352,-0.0020822277959491875,0.05498069350060017,0.03720441052821241,-0.00018467192590804204,0.07781982289273112,0.13697438795248604,0.023262083426657226,-0.0063190249730073755,-0.035929221853767165,0.09459945625395433,-0.05938729026700577,0.03358379898009453,0.12495370156689042,-0.054863691288846425,-0.014194948018472014,-0.06138784480554756,-0.040114603920018796,0.11537276835339624,-0.07851461002686423,0.014081387944557502,0.0018617651327837714,-0.023121284618968063,-0.034415127372313156,0.1291100722306365,-0.01363360187893925,0.11247241882439754,0.120808526763548,0.1319651723938526,0.1556360679150893
table,0.05108145773887343,0.039289721944131425,-0.0075886096704515515,0.08054810695270426,0.02649745717164681,0.10816631677818314,-0.021624186029719633,0.21559044370234667,0.036614148907726074,0.05070410971468495,0.11403751529443604,-0.10851604262383979,0.078004741033183,0.1536543605578954,0.06823049053952546,0.14682102414998618,0.020455366468812602,-0.06846766102232546,0.11342738562000249,0.01371526402088663,0.14540648288218383,0.08044804827801333,0.005798041439349463,0.03232103763532662,0.10126293970995692,0.22898753285507525,-0.15129088424183318,0.1119886925391721,0.0,0.10261812056128111,-0.01902508743134966,0.03533627550392476,0.03251559869512824,-0.07499081619748621,-0.08509465969364316,0.07690604007106427,0.1027130109812194,0.0920139891532635,0.10179156537732312,0.1780893617393546,0.1080287469812575,0.004804200736891889,0.12028818464551486,0.0772836587238599,-0.010042882993552202,-0.04908672183320632,-0.07259594262766325,-0.07618945014192016,0.20397154222650185,0.10874984108844518,0.13224017011101738,0.08452958963698778,0.039920063073890455,0.15327496056293924,0.11256338458521678,-0.027705320618638327,0.03161869912175652,-0.004185395835689595,-0.005960819772705808,-0.016349262200423986
desk,-0.06803016570428409,0.0046438168142231145,0.03307970692269324,-0.013951249033347574,-0.10545695407613047,-0.07791698690310156,-0.0649814061877115,0.03721761313363661,0.010744021388823244,-0.04408391855782247,0.14269258791514308,-0.10271497574756906,-0.03049844688179766,0.14556198169805523,0.012137480195979836,0.031681437597739115,-0.008218407774489789,-0.07482208723362571,0.0559838824077562,-0.0770924102444969,0.11060729615822087,0.07101465615503949,-0.01950049416591189,-0.023396319615578448,0.09017401692468607,0.14701212921565865,-0.07018739181002476,0.01847686479973948,0.10261812056128111,0.0,-0.041120188505412686,-0.026751723199060246,-0.05977901234774936,-0.017906533465036414,-0.09252192689567715,-0.012942204936688406,0.00864508621852203,0.03883539619334983,-0.05710685415068589,0.001516738998133843,0.09353461794000437,-0.009607010638379404,0.028845007193744415,0.07899515008979077,-0.09266152162916122,-0.10851091185565459,-0.08424085190262359,-0.07033322161633894,0.022296563901001737,-0.12460036902715077,-0.01955940767775821,-0.05041544406789398,-0.07929243281381501,-0.02363004968511705,0.03334988199961806,-0.08061575056358573,-0.009476949134755192,-0.05743873047357678,-0.008353323939082169,0.004828716241741304
ant,-0.006782549648081254,-0.12401692698698374,-0.007032383187710212,0.016487499588958565,-0.09260200637963158,0.0039334374788595194,-0.028793699375012555,-0.0844682745251464,-0.07249350870936211,-0.0716462314514889,-0.05451184191187651,-0.029085226891397226,0.045254167162607634,-0.006772836176044732,-0.03495333286679765,-0.10071645496809152,-0.16039947398652724,-0.0437329711907196,-0.08128372653691598,-0.07553249014271848,-0.14376521892543537,-0.11513735703816895,-0.1449121651960827,-0.10920418359928918,-0.05148755294732405,-0.0938672188903604,-0.10633912837461401,-0.001040092310329352,-0.01902508743134966,-0.041120188505412686,0.0,-0.14098840951513503,-0.113574497045376,-0.10357964422924854,-0.12007152752444344,-0.08465382722642698,-0.08279581848177293,-0.04791455236022679,-0.08933226965743193,-0.02453213628924688,-0.024544556921254315,-0.19490270395313763,-0.18516885942551867,-0.05599009322710456,-0.08662858861494394,-0.06325933898043207,-0.014171235294815523,-0.017789026036151886,-0.08595363189742954,-0.13163475426822185,0.04304512206533731,0.04993467166479068,0.026857905099793522,0.1515539044948145,-0.07452846642347524,-0.11657807612542771,-0.012486145200902597,-0.04658158562211871,-0.06892804989774064,-0.06924810259904465
butterfly,-0.04676805660459163,-0.162066179109947,-0.06709142043198979,-0.09754646645036928,-0.15354003310380523,0.03622935206277908,-0.04557519409513017,-0.03953182897414238,-0.09764094963389522,-0.08619759328889502,-0.08453682709546081,-0.09298194754785938,-0.01592295200264235,0.0639426770844693,0.0068037583765669825,-0.05804773586327059,-0.03269407970571757,-0.02550529077598733,0.048741196923214714,-0.09250880225250635,-0.059592236668038825,-0.036589572120129935,-0.09811848326593826,-0.01764147141065711,-0.04290382693165892,-0.04522626300078204,-0.09871852776532081,-0.0020822277959491875,0.03533627550392476,-0.026751723199060246,-0.14098840951513503,0.0,-0.02361910150747143,-0.1266354477154209,-0.06791679927708838,-0.004692083331125446,0.03107304164142599,-0.07579450456805284,-0.06860821203284151,0.06551977197278497,0.0014434693169705706,-0.06045344360387726,-0.11227129502390824,-0.06936134604837835,0.03743634348223654,-0.012978799375484656,0.06917857894957721,-0.016758952654099324,-0.058419990586085754,0.004349142533782685,0.022816650687342954,0.05846095734257252,-0.025393500511110514,0.0023273699919492963,-0.06366685770048502,0.016471111464951033,-0.03611075952898259,-0.05496348775354256,-0.09727798877320312,-0.01895308314458176
fly,0.011452707392474976,-0.06735352914585455,0.05549578981346073,0.03200193140098037,0.0008861632960618093,0.0924344143720667,0.03390777808696699,0.09052894867068265,0.04030246485363109,0.021611331025665786,-0.02390005912536075,-0.12838266498024803,-0.12318206313698994,0.020698776372238173,-0.03371278655391456,-0.005265016494761771,-0.04442891336986478,-0.14382767148019363,0.009123429015456486,-0.08945259678397816,-0.036752695224860146,0.0316248432316765,0.0019155508877102545,-0.00048125822760128334,0.029673634199675475,-0.01049260661530374,-0.19668267547842444,0.05498069350060017,0.03251559869512824,-0.05977901234774936,-0.113574497045376,-0.02361910150747143,0.0,-0.1001148841559571,-0.12076198534165786,-0.06105496515674369,0.024268193179105196,0.01017732964812662,-0.033620382099901924,0.00420440393894303,0.092932378577776,-0.007371829460575838,0.026876217750161913,-0.03374508620831151,0.012874843406106201,-0.03802629892024002,0.01510692824680035,-0.1217046685507307,0.03606485111779134,-0.06246212188108867,-0.048233973686942405,-0.08992836322873836,0.016327424072502025,-0.03247387293563553,-0.1083302439957805,-0.0094188720623401,0.017146955954735088,0.03958040240909538,-0.014994887836530801,0.15626842072367997
bee,-0.03647647584367594,-0.15149404677253592,0.015663706297083357,-0.03811423743908787,-0.1082250038441587,-0.001169295819014135,-0.11143067584532323,-0.14437383415579233,-0.16522003019127574,0.01234636377587478,-0.06720308490163439,-0.13088560529029264,-0.048080335607771446,-0.09494602281184314,-0.09371056833092842,-0.03478417555176946,-0.10563848162959436,-0.16808402991252724,-0.09831513205743514,-0.08663242220975138,-0.09579395463397522,-0.0655412570209016,-0.12140386032264787,-0.048636292288891006,-0.011781679902354805,-0.09598395076574777,-0.08199525664907284,0.03720441052821241,-0.07499081619748621,-0.017906533465036414,-0.10357964422924854,-0.1266354477154209,-0.1001148841559571,0.0,-0.2042348800054829,-0.10780053126535502,-0.01805867701259116,-0.07350342369775398,-0.1335367685419501,0.004378336870285986,0.013034437951784814,-0.09484697667950676,-0.15694629832786236,-0.04609062908571526,-0.21604947615071785,-0.16308713570930794,-0.10495472270268859,-0.11301103822959932,-0.07621433948404635,-0.1914896551193347,-0.02413336496885579,-0.15382074613801194,-0.06791568614432657,-0.028369505700750197,-0.11270517797843287,-0.09707091862270732,-0.026296110210156064,-0.07576919428794723,-0.007173954061372154,-0.05395153441401557
beetle,0.024907263997152845,-0.1545891699011334,-0.07881255953873514,-0.05973156190552725,-0.01661622590928946,-0.11588969583745506,-0.16754134975244075,-0.08509775014393373,-0.06603370387341817,-0.15864690572270573,-0.039812384663007315,-0.058315864974253395,0.06437597777711282,0.0026668074895899035,-0.02189657359186674,-0.04303999716519502,0.0019607082012700616,-0.043304872392645494,-0.03569502823820757,-0.15006547949328217,-0.053680371575248687,0.014025748764297324,-0.04557199734560585,0.016140336203193023,-0.06264841144393052,-0.09967632227235403,-0.12550218853372302,-0.00018467192590804204,-0.08509465969364316,-0.09252192689567715,-0.12007152752444344,-0.06791679927708838,-0.12076198534165786,-0.2042348800054829,0.0,-0.1338103239966195,0.01665951949334421,-0.07526012857935171,-0.17355081016352264,0.03152569924206555,-0.08036903618539656,-0.1479822690573092,-0.11814738620076813,-0.02280922133238778,-0.1114870947170287,-0.09830597716123413,-0.009221238845644741,-0.0777822912506161,-0.07529053956240704,-0.14450339677149343,0.05120066937784393,-0.009067324580864705,0.010719216119609465,0.05541152301382338,-0.020096989136191346,-0.09858441082856279,0.008038756747030223,-0.040661888855921174,-0.04865905954544472,0.0007356624784848054
knife,-0.05722209174940959,0.01836761906273318,-0.07431053363243298,0.0434721555100159,-0.04044636052328944,-0.03930720341320981,-0.0906530976591316,0.06614921212160557,-0.07320639063902759,0.011847074558072629,0.11716650677987109,-0.0714116819910853,0.021486277450061153,0.08389794033509507,-0.031042226708651727,0.03787167780410841,0.06333703240642422,-0.07824673065194872,0.08125689278223755,-0.09230449040459623,0.08922100214735848,0.06692195258743197,-0.013199973341236682,0.051743503572742905,0.026400470955596028,0.0620469624230843,-0.010289120491321246,0.07781982289273112,0.07690604007106427,-0.012942204936688406,-0.08465382722642698,-0.004692083331125446,-0.06105496515674369,-0.10780053126535502,-0.1338103239966195,0.0,0.09660716625803126,0.008407986428813019,0.08056219526575564,-0.01690927041386725,0.04458886721525844,-0.03454921506279707,-0.061822575893411585,0.16320880447388844,-0.05275590864867108,0.04513198142410341,-0.12294255403530563,-0.056353297879544295,0.10757464124814867,-0.09672431522175023,0.13317434784450125,0.15929081195905262,-0.01459781824057528,0.11959638636160122,0.08055801388951495,-0.02083601989529063,0.0903319230752673,0.04546176798875254,0.06421141220509571,0.08362655661378146
bottle,-0.0022708715507323007,0.08512403806239965,0.028035172299831074,0.03878281097286354,-0.052383010696473886,0.010783350167195893,0.01947432909176197,0.07797879446359188,-0.008881659768354006,0.04530948809516011,0.13278378805975294,-0.02870449678958692,0.07366629060630714,0.04488728767704234,-0.0020739830322213174,0.10788587520911433,0.05840438797749778,-0.010714435916952647,0.1855842702264001,-0.09078474534442388,0.13488769235380385,0.09238469188267096,0.014841165982852927,0.07091612785720994,0.13266093301929208,0.07043686356009157,-0.04532292718734658,0.13697438795248604,0.1027130109812194,0.00864508621852203,-0.08279581848177293,0.03107304164142599,0.024268193179105196,-0.01805867701259116,0.01665951949334421,0.09660716625803126,0.0,0.1089922390888699,-0.08156553770778802,0.013686545091174451,0.037299815372758005,-0.09108708393079691,0.018750416866162578,0.21170741058958417,0.02124217199710987,0.04231989450398152,-0.02787185220001827,-0.0010249447470460638,0.0919849597087648,-0.018640644852378846,0.13720052623571508,0.14760611967005713,0.03911224577311492,0.12466350910215496,0.1252955884215745,-0.018422893077577135,0.11419830689480834,-0.04918220688414215,0.036542919655150635,0.10882428451075568
glass,-0.031042133205333666,0.015585507521166081,-0.031206938837574694,-0.05704463841445338,-0.003875845061024827,-0.019391487721742567,-0.008065914762022758,0.032173604353898044,0.05488276613599016,0.0787529647317641,0.21239612545357425,-0.08384522265151313,0.09221161301911363,0.1512886483325754,0.14317604444415208,0.10632657776468263,0.017406325935861527,-0.013684344855983688,0.23830348511787924,-0.01886971968427331,0.004036672353183363,0.038329028457142394,-0.02603155947240282,0.016530554199325975,0.06791866523867177,0.12946751706976564,-0.05204972713048511,0.023262083426657226,0.0920139891532635,0.03883539619334983,-0.04791455236022679,-0.07579450456805284,0.01017732964812662,-0.07350342369775398,-0.07526012857935171,0.008407986428813019,0.1089922390888699,0.0,-0.06434992318870714,-0.029059773111627135,0.09844631155078112,-0.033756388023918504,0.054804595481267926,0.1447250079024278,0.10467638673742255,-0.07984386896624819,-0.0669990534079393,-0.07744507805154247,0.14125981889079417,-0.05621004330156132,0.07004827533797695,0.042068004964333106,0.008124401227009026,0.013899569721330524,0.05710530546602163,0.022840107134207838,0.10681614983474516,6.724738740979119e-05,0.02949052890624171,0.08962852403459762
spoon,-0.11249264495587838,-0.0533153650032511,-0.060481033524025674,0.003899323814311406,-0.10996119829713677,-0.06406553568053797,-0.08812185955048257,-0.0291135099927059,-0.11770150459325121,-0.0050588603798904785,-0.16675112643364892,-0.07017211048415545,-0.03705555318366159,-0.04014710228977849,-0.04963012336957836,-0.048494687653370686,-0.09789700376692471,-0.061871040658341606,-0.0037734678531791688,-0.06659894025335328,-0.04342849764480523,-0.037039076494990913,-0.030554225471323943,0.10635583546702418,-0.08325525886150945,0.048284477921468755,-0.13293963198771575,-0.0063190249730073755,0.10179156537732312,-0.05710685415068589,-0.08933226965743193,-0.06860821203284151,-0.033620382099901924,-0.1335367685419501,-0.17355081016352264,0.08056219526575564,-0.08156553770778802,-0.06434992318870714,0.0,0.06048274560125319,-0.12684610897881082,-0.16313075701661292,-0.036765830619666456,0.14362008160253067,-0.0541133798057795,-0.02468621677597388,0.0070732317120612564,0.001304806143699544,-0.09625001431578832,-0.1745508382492266,0.09035870884138958,0.12912384288349837,0.004268532534025177,0.024228407802497354,0.08538867549137535,-0.17843627363822903,-0.14172583212100376,-0.09858755637246445,-0.13694065012841583,-0.07925278633338524
cup,0.1085945943930117,0.004462019940122658,0.0024561387157416154,-0.017271707979380102,0.04142108595201624,0.2449316088554965,-0.0478414412139411,0.06343738066554075,0.03455602539150518,0.01074414925837236,-0.08962006438150233,-0.13907690737009654,-0.009713710202772827,-0.025519756522590392,-0.024265932410267373,0.006908328071608849,-0.10908043690674052,-0.0818593519897526,-0.05820004279217877,0.03420428419022911,0.026168813548135023,-0.006547413867212984,-0.09885092925034836,0.013607147191639524,0.011882090498728765,-0.05370901175793186,-0.20019715346975653,-0.035929221853767165,0.1780893617393546,0.001516738998133843,-0.02453213628924688,0.06551977197278497,0.00420440393894303,0.004378336870285986,0.03152569924206555,-0.01690927041386725,0.013686545091174451,-0.029059773111627135,0.06048274560125319,0.0,-0.006052823462542427,0.07890481347886352,0.03628808720479973,-0.010532874771614506,0.02802140456044344,-0.1546425886392103,-0.1215760575799418,-0.16728181737650036,0.02492951272903071,-0.06350476371718562,0.14665414235608212,0.13408722681363341,0.03027920672097148,0.051396101817447915,0.07518070618362582,-0.05161222863777709,0.026979893897868118,0.018841032050121817,0.043965144289573266,-0.0331789426965905
telephone,-0.028519302029069188,0.009813065264918323,0.05438748122953893,0.042444268875635724,-0.0030035574818235607,0.05347152019649275,0.09055146196239278,0.21270718176592268,0.028049659291485785,0.053853726304623636,0.21548282412567696,-0.08322680933431803,-0.037619895514451024,0.2122283870337354,0.09198717435172754,0.22778540459843816,-0.023366661069382427,-0.036928698596969525,0.11185180204124806,-0.04931644882531954,0.05949701592125951,0.0030077960110101096,-0.0013307952026092723,-0.07523251456529831,0.054142775661813525,0.01665782007152662,-0.0270365660527407,0.09459945625395433,0.1080287469812575,0.09353461794000437,-0.024544556921254315,0.0014434693169705706,0.092932378577776,0.013034437951784814,-0.08036903618539656,0.04458886721525844,0.037299815372758005,0.09844631155078112,-0.12684610897881082,-0.006052823462542427,0.0,0.15771305717774367,0.10246125204124695,0.06787423138240317,0.24084565198369243,0.01054192509368028,-0.11385294722408563,-0.08730469307387284,0.13768796344446385,-0.03933094963362578,-0.013192243132165483,-0.04959427415436815,0.07572862161695526,0.043909257621223656,-0.018506262925210855,0.13918100896916683,0.18152993825387564,0.09369324856237735,0.1433522767844485,0.13415892366943322
key,-0.07317374528778316,0.003487531437470756,-0.1327105217704789,-0.09539389294830089,0.03506422730862516,-0.00157945034776924,0.027622742827320745,0.17059963398012504,-0.013345100417174766,0.044063890807619355,0.01575046292047126,-0.2729410146914709,-0.08501271011304232,0.19524394920305424,0.0773854527498968,0.14539049802001133,-0.08734027302962324,-0.10328165441267298,-0.05460189848597913,0.0032851640413211203,0.03817700250088009,-0.06234714959259868,-0.04011706214798291,-0.06924640512210964,-0.036368705796848914,-0.02668196492198821,-0.14487455623541795,-0.05938729026700577,0.004804200736891889,-0.009607010638379404,-0.19490270395313763,-0.06045344360387726,-0.007371829460575838,-0.09484697667950676,-0.1479822690573092,-0.03454921506279707,-0.09108708393079691,-0.033756388023918504,-0.16313075701661292,0.07890481347886352,0.15771305717774367,0.0,0.003919638807519166,-0.0269167216420395,0.017587952310119892,-0.1656981666581191,-0.18163500280896677,-0.22684611648094435,0.11867018999012094,-0.04019085198543243,-0.049793906413705374,-0.0711251155681234,0.06212662693753668,-0.03726009550202108,-0.08806778416429686,-0.07733002670174205,0.06046615613841039,0.04520469100874694,0.06150570450282755,0.0004481060778360607
watch,0.0529028718961532,-0.03899230899523859,-0.014596742434014626,0.0636627485116352,-0.032863933087454264,-0.06052668765915685,0.07323959595148463,0.09916673847892474,0.05071177835183541,0.14482033049965157,0.10357943368529957,-0.19433935963557175,-0.023124728541851935,0.12527662799489464,0.014941747420095158,0.11004134809697122,-0.02560179332927634,-0.047861572063155125,0.10308034185414808,-0.05823710949102873,0.04654885421794758,-0.019021593094417366,-0.02011422465602937,-0.015283007222428382,0.07991413360778485,0.06934761559794506,-0.13380550965774987,0.03358379898009453,0.12028818464551486,0.028845007193744415,-0.18516885942551867,-0.11227129502390824,0.026876217750161913,-0.15694629832786236,-0.11814738620076813,-0.061822575893411585,0.018750416866162578,0.054804595481267926,-0.036765830619666456,0.03628808720479973,0.10246125204124695,0.003919638807519166,0.0,0.07083350991512627,-0.03289402877907463,-0.1992983401674529,-0.09930865908453798,-0.09628224023761522,0.048285928017513136,-0.10351813173243496,-0.027191109765286693,-0.06526091980519033,-0.001613064288491714,-0.07217558432020876,-0.08570759595821151,-0.008438462518058742,0.09708100428545904,0.08174068560646683,0.022975624617161683,0.04911814048953389
refrigerator,-0.04836003804495897,0.015036409340223954,0.06337849775394502,0.08274263197153309,-0.010097063676750187,0.0022886255397025976,-0.003987088405099579,0.03652424463789186,0.041425618446639445,0.0025502663950295254,0.1562188565073497,0.03925433276928916,0.11428453211773706,0.039686425532063405,-0.05500723032614609,0.14419638870268534,0.135782022447815,0.0003938960391992319,0.1669057041374162,-0.1201914538437914,0.004026044624141259,0.013081280248146226,-0.08427918841471331,0.10125481405959064,-0.036965641891578395,0.11170044509568006,-0.02136496026591861,0.12495370156689042,0.0772836587238599,0.07899515008979077,-0.05599009322710456,-0.06936134604837835,-0.03374508620831151,-0.04609062908571526,-0.02280922133238778,0.16320880447388844,0.21170741058958417,0.1447250079024278,0.14362008160253067,-0.010532874771614506,0.06787423138240317,-0.0269167216420395,0.07083350991512627,0.0,0.00689442740092594,0.11113283288020506,0.012030483628639677,0.04380963406604996,0.010768374390490394,-0.016906321411563466,0.27148032946931017,0.28501232290555395,0.07247439341338513,0.18963840033878532,0.3293099101943169,0.011385173192673737,0.10071214373462967,0.005335370856909938,0.14903370773257638,0.0783142178108619
